DataSprzedazy,RodzajUbezpieczenia,KwotaSkladki,Region,CzasTrwaniaSprzedazy,PreferowanyKontakt,NowyKlient,SprzedanePolisy,IDSprzedawcy,Kontakt,DecyzjaKlienta
12/03/2023,Zyciowe,247.52,Wschodni,85.00,Telefon,1.00,0.00,6.00,Email,Nowy klient - odmowa zakupu polisy
04/30/2023,Majatkowe,647.51,Zachodni,28.00,Telefon,0.00,1.00,14.00,Email,Staly klient - zakup polisy
01/16/2023,Majatkowe,757.52,Poludniowy,73.00,Osobiscie,1.00,0.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/05/2023,Majatkowe,752.64,Pólnocny,57.00,Osobiscie,1.00,0.00,13.00,Telefon,Nowy klient - odmowa zakupu polisy
04/19/2023,Majatkowe,671.60,Poludniowy,50.00,Email,1.00,1.00,17.00,Telefon,Nowy klient - zakup polisy
11/02/2023,Majatkowe,606.06,Pólnocny,42.00,Telefon,1.00,0.00,16.00,Telefon,Nowy klient - odmowa zakupu polisy
04/25/2023,Zyciowe,133.61,Zachodni,13.00,Telefon,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
03/01/2023,Zyciowe,191.75,Pólnocny,9.00,Email,0.00,0.00,12.00,Email,Staly klient - rezygnacja
06/04/2023,Zyciowe,555.79,Poludniowy,51.00,Osobiscie,1.00,0.00,17.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/19/2023,Majatkowe,841.23,Zachodni,66.00,Telefon,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
01/15/2023,Zyciowe,199.87,Zachodni,21.00,Email,0.00,1.00,20.00,Email,Staly klient - zakup polisy
01/03/2023,Majatkowe,385.53,Poludniowy,30.00,Telefon,1.00,1.00,20.00,Telefon,Nowy klient - zakup polisy
04/16/2023,Majatkowe,627.79,Wschodni,59.00,Osobiscie,1.00,1.00,10.00,Email,Nowy klient - odmowa zakupu polisy
01/23/2023,Majatkowe,710.87,Wschodni,11.00,Telefon,0.00,1.00,12.00,Telefon,Staly klient - zakup polisy
06/14/2023,Majatkowe,140.31,Zachodni,29.00,Email,1.00,1.00,14.00,Telefon,Nowy klient - zakup polisy
05/04/2023,Majatkowe,836.11,Poludniowy,10.00,Osobiscie,0.00,0.00,5.00,Osobiscie,Staly klient - rezygnacja
01/29/2023,Zyciowe,248.04,Pólnocny,59.00,Email,1.00,0.00,13.00,Email,Nowy klient - odmowa zakupu polisy
05/30/2023,Majatkowe,192.78,Wschodni,27.00,Telefon,0.00,1.00,3.00,Osobiscie,Staly klient - zakup polisy
02/02/2023,Majatkowe,629.42,Zachodni,50.00,Email,1.00,0.00,12.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/05/2023,Majatkowe,738.76,Poludniowy,88.00,Telefon,0.00,0.00,1.00,Telefon,Staly klient - rezygnacja
01/05/2023,Majatkowe,383.44,Pólnocny,56.00,Osobiscie,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
01/17/2023,Majatkowe,808.85,Wschodni,56.00,Osobiscie,0.00,0.00,19.00,Email,Staly klient - rezygnacja
01/14/2023,Zyciowe,876.36,Poludniowy,53.00,Osobiscie,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
04/20/2023,Zyciowe,408.42,Wschodni,52.00,Telefon,1.00,1.00,5.00,Osobiscie,Nowy klient - zakup polisy
02/16/2023,Zyciowe,680.27,Zachodni,3.00,Telefon,0.00,1.00,13.00,Email,Staly klient - zakup polisy
03/19/2023,Zyciowe,476.51,Pólnocny,52.00,Email,1.00,1.00,9.00,Email,Nowy klient - zakup polisy
05/17/2023,Zyciowe,912.59,Wschodni,2.00,Osobiscie,0.00,0.00,12.00,Osobiscie,Staly klient - rezygnacja
02/19/2023,Majatkowe,323.64,Pólnocny,28.00,Osobiscie,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
07/04/2023,Zyciowe,127.95,Pólnocny,8.00,Email,0.00,1.00,17.00,Email,Staly klient - zakup polisy
02/24/2023,Zyciowe,947.24,Poludniowy,15.00,Email,0.00,0.00,12.00,Email,Staly klient - rezygnacja
05/20/2023,Zyciowe,398.38,Poludniowy,72.00,Telefon,1.00,0.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/23/2023,Majatkowe,693.33,Pólnocny,22.00,Email,1.00,0.00,3.00,Telefon,Nowy klient - odmowa zakupu polisy
03/21/2023,Majatkowe,668.43,Pólnocny,76.00,Email,0.00,0.00,1.00,Telefon,Staly klient - rezygnacja
01/29/2023,Majatkowe,554.24,Wschodni,48.00,Email,0.00,0.00,10.00,Email,Staly klient - rezygnacja
05/05/2023,Zyciowe,401.12,Zachodni,18.00,Telefon,0.00,1.00,18.00,Email,Staly klient - zakup polisy
02/28/2023,Majatkowe,711.93,Zachodni,56.00,Osobiscie,0.00,0.00,10.00,Email,Staly klient - rezygnacja
09/01/2023,Zyciowe,266.01,Zachodni,11.00,Telefon,0.00,1.00,9.00,Osobiscie,Staly klient - zakup polisy
04/30/2023,Zyciowe,553.84,Poludniowy,25.00,Email,1.00,0.00,4.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/01/2023,Majatkowe,106.70,Poludniowy,4.00,Email,0.00,1.00,12.00,Email,Staly klient - zakup polisy
03/29/2023,Zyciowe,521.95,Pólnocny,20.00,Email,1.00,0.00,3.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/18/2023,Majatkowe,124.09,Wschodni,73.00,Email,0.00,0.00,6.00,Osobiscie,Staly klient - rezygnacja
06/14/2023,Majatkowe,387.68,Poludniowy,4.00,Email,0.00,1.00,9.00,Osobiscie,Staly klient - zakup polisy
05/21/2023,Zyciowe,643.79,Zachodni,58.00,Osobiscie,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
04/30/2023,Zyciowe,239.36,Poludniowy,62.00,Telefon,1.00,0.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/20/2023,Majatkowe,628.65,Zachodni,22.00,Telefon,1.00,1.00,20.00,Osobiscie,Nowy klient - zakup polisy
01/31/2023,Majatkowe,945.39,Zachodni,54.00,Osobiscie,1.00,1.00,13.00,Telefon,Nowy klient - zakup polisy
01/24/2023,Zyciowe,285.03,Wschodni,53.00,Telefon,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
04/20/2023,Majatkowe,340.64,Zachodni,18.00,Email,1.00,1.00,18.00,Email,Nowy klient - zakup polisy
01/14/2023,Zyciowe,375.46,Pólnocny,7.00,Telefon,0.00,0.00,12.00,Osobiscie,Staly klient - rezygnacja
10/01/2023,Zyciowe,571.33,Wschodni,60.00,Telefon,1.00,0.00,12.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/16/2023,Majatkowe,583.22,Pólnocny,14.00,Email,0.00,1.00,7.00,Email,Staly klient - zakup polisy
03/26/2023,Majatkowe,289.42,Poludniowy,43.00,Osobiscie,0.00,0.00,8.00,Email,Staly klient - rezygnacja
06/25/2023,Zyciowe,347.09,Zachodni,1.00,Osobiscie,0.00,0.00,17.00,Osobiscie,Staly klient - rezygnacja
06/25/2023,Zyciowe,263.23,Pólnocny,30.00,Telefon,1.00,1.00,14.00,Email,Nowy klient - zakup polisy
02/25/2023,Zyciowe,944.01,Poludniowy,11.00,Email,0.00,1.00,15.00,Telefon,Staly klient - zakup polisy
11/05/2023,Zyciowe,956.26,Pólnocny,52.00,Osobiscie,1.00,1.00,5.00,Email,Nowy klient - zakup polisy
05/17/2023,Majatkowe,484.81,Wschodni,27.00,Osobiscie,1.00,1.00,4.00,Email,Nowy klient - zakup polisy
01/15/2023,Majatkowe,948.13,Zachodni,21.00,Osobiscie,0.00,0.00,4.00,Email,Staly klient - rezygnacja
04/26/2023,Majatkowe,657.72,Wschodni,79.00,Email,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
08/05/2023,Zyciowe,600.35,Pólnocny,29.00,Email,1.00,1.00,14.00,Telefon,Nowy klient - zakup polisy
05/16/2023,Majatkowe,971.08,Poludniowy,14.00,Telefon,0.00,1.00,12.00,Email,Staly klient - zakup polisy
03/01/2023,Zyciowe,572.18,Poludniowy,6.00,Telefon,0.00,0.00,9.00,Telefon,Staly klient - rezygnacja
02/05/2023,Zyciowe,157.78,Zachodni,24.00,Email,0.00,1.00,20.00,Email,Staly klient - zakup polisy
03/27/2023,Zyciowe,696.67,Zachodni,8.00,Osobiscie,0.00,0.00,15.00,Email,Staly klient - rezygnacja
03/19/2023,Majatkowe,609.59,Poludniowy,65.00,Osobiscie,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
06/17/2023,Zyciowe,463.72,Zachodni,57.00,Email,1.00,0.00,15.00,Telefon,Nowy klient - odmowa zakupu polisy
10/04/2023,Zyciowe,806.26,Pólnocny,56.00,Telefon,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
04/20/2023,Majatkowe,668.51,Poludniowy,52.00,Email,1.00,0.00,12.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/23/2023,Zyciowe,180.28,Poludniowy,7.00,Telefon,0.00,1.00,12.00,Email,Staly klient - zakup polisy
05/18/2023,Zyciowe,186.00,Wschodni,13.00,Telefon,0.00,1.00,9.00,Telefon,Staly klient - zakup polisy
02/27/2023,Majatkowe,194.51,Pólnocny,15.00,Telefon,0.00,1.00,2.00,Osobiscie,Staly klient - zakup polisy
05/28/2023,Zyciowe,528.05,Zachodni,9.00,Email,0.00,0.00,9.00,Telefon,Staly klient - rezygnacja
02/05/2023,Zyciowe,324.98,Zachodni,12.00,Telefon,0.00,0.00,17.00,Osobiscie,Staly klient - rezygnacja
06/24/2023,Majatkowe,709.55,Wschodni,8.00,Email,0.00,1.00,13.00,Osobiscie,Staly klient - zakup polisy
02/21/2023,Zyciowe,541.22,Wschodni,76.00,Osobiscie,0.00,0.00,6.00,Email,Staly klient - rezygnacja
06/27/2023,Zyciowe,904.64,Poludniowy,25.00,Osobiscie,1.00,1.00,3.00,Telefon,Nowy klient - zakup polisy
03/06/2023,Majatkowe,842.99,Zachodni,6.00,Osobiscie,0.00,0.00,17.00,Telefon,Staly klient - rezygnacja
04/19/2023,Zyciowe,584.95,Pólnocny,66.00,Email,0.00,0.00,1.00,Telefon,Staly klient - rezygnacja
01/04/2023,Majatkowe,778.71,Wschodni,14.00,Telefon,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
12/03/2023,Zyciowe,505.33,Wschodni,74.00,Telefon,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
02/04/2023,Majatkowe,999.08,Zachodni,49.00,Telefon,1.00,1.00,10.00,Email,Nowy klient - odmowa zakupu polisy
02/24/2023,Zyciowe,149.22,Pólnocny,27.00,Osobiscie,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
04/26/2023,Majatkowe,167.95,Pólnocny,30.00,Osobiscie,1.00,0.00,3.00,Telefon,Nowy klient - odmowa zakupu polisy
02/23/2023,Zyciowe,874.86,Zachodni,29.00,Email,0.00,1.00,20.00,Email,Staly klient - zakup polisy
01/28/2023,Zyciowe,760.79,Pólnocny,44.00,Osobiscie,0.00,0.00,16.00,Email,Staly klient - rezygnacja
02/25/2023,Majatkowe,239.88,Wschodni,9.00,Email,0.00,1.00,5.00,Telefon,Staly klient - zakup polisy
05/29/2023,Zyciowe,176.79,Zachodni,19.00,Email,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
01/06/2023,Majatkowe,315.30,Wschodni,75.00,Email,1.00,1.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
04/20/2023,Zyciowe,222.66,Zachodni,45.00,Email,0.00,0.00,8.00,Email,Staly klient - rezygnacja
01/27/2023,Zyciowe,194.68,Zachodni,29.00,Osobiscie,1.00,1.00,20.00,Telefon,Nowy klient - zakup polisy
09/01/2023,Majatkowe,148.66,Wschodni,82.00,Osobiscie,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
01/28/2023,Zyciowe,530.32,Wschodni,17.00,Telefon,1.00,1.00,2.00,Email,Nowy klient - zakup polisy
03/31/2023,Zyciowe,681.69,Zachodni,55.00,Telefon,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
03/18/2023,Majatkowe,279.22,Poludniowy,12.00,Telefon,0.00,1.00,18.00,Email,Staly klient - zakup polisy
12/02/2023,Majatkowe,280.48,Zachodni,51.00,Telefon,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
03/18/2023,Majatkowe,400.22,Wschodni,57.00,Email,1.00,0.00,16.00,Telefon,Nowy klient - odmowa zakupu polisy
03/18/2023,Zyciowe,717.80,Pólnocny,88.00,Telefon,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/24/2023,Majatkowe,752.50,Pólnocny,53.00,Email,1.00,0.00,9.00,Osobiscie,Nowy klient - odmowa zakupu polisy
02/21/2023,Majatkowe,876.72,Wschodni,81.00,Telefon,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
02/25/2023,Majatkowe,736.97,Poludniowy,52.00,Telefon,1.00,1.00,9.00,Email,Nowy klient - zakup polisy
06/28/2023,Zyciowe,433.41,Wschodni,84.00,Osobiscie,0.00,1.00,11.00,Telefon,Staly klient - rezygnacja
02/18/2023,Majatkowe,742.73,Poludniowy,47.00,Email,0.00,1.00,16.00,Email,Staly klient - rezygnacja
12/04/2023,Majatkowe,798.50,Zachodni,4.00,Osobiscie,0.00,0.00,5.00,Osobiscie,Staly klient - rezygnacja
05/29/2023,Majatkowe,940.51,Pólnocny,56.00,Email,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
04/17/2023,Majatkowe,133.66,Poludniowy,48.00,Telefon,0.00,1.00,19.00,Email,Staly klient - rezygnacja
05/28/2023,Zyciowe,603.22,Poludniowy,23.00,Osobiscie,1.00,1.00,3.00,Osobiscie,Nowy klient - zakup polisy
03/03/2023,Zyciowe,647.50,Pólnocny,54.00,Email,0.00,0.00,19.00,Telefon,Staly klient - rezygnacja
02/20/2023,Majatkowe,913.32,Pólnocny,60.00,Email,1.00,0.00,13.00,Telefon,Nowy klient - odmowa zakupu polisy
04/03/2023,Majatkowe,702.88,Pólnocny,60.00,Email,1.00,0.00,12.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/24/2023,Zyciowe,315.51,Zachodni,11.00,Telefon,0.00,1.00,12.00,Osobiscie,Staly klient - zakup polisy
06/28/2023,Zyciowe,656.35,Pólnocny,16.00,Telefon,0.00,1.00,7.00,Email,Staly klient - zakup polisy
06/26/2023,Majatkowe,808.43,Pólnocny,56.00,Email,1.00,0.00,17.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/02/2023,Zyciowe,753.27,Wschodni,47.00,Email,0.00,0.00,16.00,Telefon,Staly klient - rezygnacja
05/23/2023,Majatkowe,182.20,Zachodni,12.00,Osobiscie,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
09/03/2023,Zyciowe,548.76,Zachodni,51.00,Telefon,1.00,1.00,12.00,Telefon,Nowy klient - zakup polisy
03/20/2023,Zyciowe,897.47,Zachodni,59.00,Telefon,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
08/04/2023,Zyciowe,115.31,Zachodni,23.00,Osobiscie,1.00,1.00,20.00,Osobiscie,Nowy klient - zakup polisy
12/05/2023,Zyciowe,340.08,Zachodni,52.00,Osobiscie,1.00,1.00,17.00,Telefon,Nowy klient - zakup polisy
04/04/2023,Majatkowe,597.69,Poludniowy,27.00,Osobiscie,1.00,1.00,3.00,Telefon,Nowy klient - zakup polisy
05/17/2023,Zyciowe,650.48,Zachodni,10.00,Telefon,0.00,1.00,2.00,Email,Staly klient - zakup polisy
05/31/2023,Majatkowe,449.44,Pólnocny,10.00,Telefon,0.00,1.00,18.00,Email,Staly klient - zakup polisy
06/15/2023,Zyciowe,497.11,Poludniowy,14.00,Telefon,1.00,1.00,2.00,Osobiscie,Nowy klient - zakup polisy
06/29/2023,Zyciowe,206.24,Zachodni,19.00,Email,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
11/01/2023,Majatkowe,765.31,Wschodni,13.00,Telefon,0.00,1.00,7.00,Email,Staly klient - zakup polisy
05/04/2023,Majatkowe,156.12,Poludniowy,54.00,Osobiscie,1.00,1.00,17.00,Email,Nowy klient - zakup polisy
06/30/2023,Zyciowe,674.73,Poludniowy,9.00,Osobiscie,0.00,0.00,15.00,Telefon,Staly klient - rezygnacja
04/29/2023,Majatkowe,955.41,Poludniowy,29.00,Osobiscie,0.00,1.00,4.00,Osobiscie,Staly klient - zakup polisy
04/02/2023,Majatkowe,762.47,Pólnocny,4.00,Osobiscie,0.00,0.00,9.00,Email,Staly klient - rezygnacja
04/15/2023,Zyciowe,101.48,Zachodni,18.00,Osobiscie,0.00,1.00,2.00,Email,Staly klient - zakup polisy
05/13/2023,Zyciowe,465.62,Wschodni,51.00,Email,1.00,1.00,10.00,Telefon,Nowy klient - odmowa zakupu polisy
04/15/2023,Zyciowe,470.19,Wschodni,27.00,Osobiscie,0.00,1.00,14.00,Telefon,Staly klient - zakup polisy
03/16/2023,Zyciowe,675.29,Poludniowy,57.00,Email,1.00,0.00,10.00,Telefon,Nowy klient - odmowa zakupu polisy
03/22/2023,Majatkowe,387.31,Poludniowy,15.00,Email,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
07/03/2023,Majatkowe,344.51,Pólnocny,58.00,Email,1.00,0.00,15.00,Email,Nowy klient - odmowa zakupu polisy
12/06/2023,Majatkowe,362.58,Poludniowy,10.00,Telefon,0.00,1.00,15.00,Osobiscie,Staly klient - zakup polisy
02/18/2023,Zyciowe,451.31,Poludniowy,47.00,Telefon,1.00,0.00,8.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/27/2023,Majatkowe,761.93,Poludniowy,60.00,Email,1.00,1.00,15.00,Email,Nowy klient - zakup polisy
05/21/2023,Zyciowe,770.16,Wschodni,17.00,Email,0.00,1.00,7.00,Osobiscie,Staly klient - zakup polisy
12/03/2023,Zyciowe,331.85,Zachodni,10.00,Email,1.00,1.00,7.00,Telefon,Nowy klient - zakup polisy
02/23/2023,Majatkowe,985.41,Zachodni,17.00,Email,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
11/04/2023,Majatkowe,704.71,Poludniowy,11.00,Osobiscie,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
06/19/2023,Majatkowe,549.99,Wschodni,56.00,Osobiscie,1.00,1.00,12.00,Telefon,Nowy klient - zakup polisy
02/27/2023,Zyciowe,258.37,Wschodni,2.00,Osobiscie,0.00,1.00,13.00,Email,Staly klient - zakup polisy
06/14/2023,Zyciowe,242.23,Wschodni,44.00,Email,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
04/30/2023,Zyciowe,459.84,Wschodni,85.00,Osobiscie,1.00,0.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/05/2023,Zyciowe,499.90,Wschodni,77.00,Email,1.00,1.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
12/02/2023,Zyciowe,402.59,Poludniowy,23.00,Telefon,1.00,1.00,3.00,Telefon,Nowy klient - zakup polisy
05/20/2023,Majatkowe,519.76,Pólnocny,12.00,Osobiscie,1.00,1.00,7.00,Telefon,Nowy klient - zakup polisy
10/01/2023,Zyciowe,607.06,Pólnocny,13.00,Email,0.00,0.00,13.00,Telefon,Staly klient - rezygnacja
04/17/2023,Zyciowe,106.59,Wschodni,53.00,Telefon,1.00,1.00,15.00,Telefon,Nowy klient - zakup polisy
04/05/2023,Majatkowe,283.12,Pólnocny,62.00,Telefon,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
09/02/2023,Majatkowe,772.92,Wschodni,6.00,Telefon,0.00,1.00,15.00,Osobiscie,Staly klient - zakup polisy
06/02/2023,Majatkowe,767.38,Poludniowy,60.00,Osobiscie,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
05/18/2023,Majatkowe,748.37,Wschodni,24.00,Email,0.00,1.00,20.00,Telefon,Staly klient - zakup polisy
10/04/2023,Zyciowe,173.31,Pólnocny,54.00,Osobiscie,1.00,0.00,10.00,Telefon,Nowy klient - odmowa zakupu polisy
01/17/2023,Majatkowe,300.89,Zachodni,15.00,Telefon,0.00,0.00,13.00,Osobiscie,Staly klient - rezygnacja
05/06/2023,Majatkowe,655.12,Pólnocny,87.00,Telefon,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
01/06/2023,Zyciowe,730.95,Zachodni,47.00,Email,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
04/04/2023,Zyciowe,737.00,Wschodni,20.00,Telefon,1.00,0.00,3.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/03/2023,Majatkowe,187.68,Pólnocny,47.00,Osobiscie,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
04/01/2023,Majatkowe,274.48,Pólnocny,53.00,Telefon,1.00,1.00,15.00,Email,Nowy klient - zakup polisy
01/06/2023,Majatkowe,116.70,Pólnocny,59.00,Osobiscie,1.00,0.00,13.00,Telefon,Nowy klient - odmowa zakupu polisy
03/06/2023,Zyciowe,773.15,Wschodni,1.00,Telefon,0.00,1.00,17.00,Email,Staly klient - zakup polisy
08/02/2023,Majatkowe,343.14,Zachodni,8.00,Telefon,0.00,0.00,17.00,Osobiscie,Staly klient - rezygnacja
04/29/2023,Majatkowe,466.36,Pólnocny,8.00,Email,0.00,1.00,15.00,Telefon,Staly klient - zakup polisy
05/24/2023,Majatkowe,804.19,Zachodni,4.00,Telefon,0.00,1.00,5.00,Email,Staly klient - zakup polisy
01/04/2023,Zyciowe,724.89,Wschodni,27.00,Osobiscie,1.00,1.00,4.00,Telefon,Nowy klient - zakup polisy
03/23/2023,Zyciowe,109.85,Pólnocny,25.00,Telefon,1.00,1.00,20.00,Telefon,Nowy klient - zakup polisy
06/22/2023,Zyciowe,743.52,Pólnocny,58.00,Telefon,0.00,0.00,16.00,Telefon,Staly klient - rezygnacja
02/01/2023,Majatkowe,664.87,Pólnocny,79.00,Email,1.00,0.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/05/2023,Majatkowe,510.16,Zachodni,57.00,Osobiscie,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
08/06/2023,Majatkowe,375.70,Pólnocny,3.00,Osobiscie,0.00,0.00,17.00,Telefon,Staly klient - rezygnacja
06/28/2023,Zyciowe,988.56,Pólnocny,60.00,Email,0.00,1.00,16.00,Email,Staly klient - rezygnacja
01/14/2023,Zyciowe,766.29,Wschodni,8.00,Telefon,0.00,1.00,15.00,Osobiscie,Staly klient - zakup polisy
03/30/2023,Zyciowe,118.23,Zachodni,20.00,Telefon,0.00,0.00,3.00,Telefon,Staly klient - rezygnacja
12/02/2023,Zyciowe,240.74,Pólnocny,22.00,Osobiscie,1.00,1.00,3.00,Osobiscie,Nowy klient - zakup polisy
02/13/2023,Majatkowe,550.22,Poludniowy,13.00,Email,0.00,1.00,18.00,Osobiscie,Staly klient - zakup polisy
07/03/2023,Zyciowe,394.73,Wschodni,59.00,Email,0.00,0.00,19.00,Telefon,Staly klient - rezygnacja
01/20/2023,Zyciowe,509.53,Pólnocny,9.00,Email,0.00,0.00,12.00,Telefon,Staly klient - rezygnacja
05/31/2023,Zyciowe,591.65,Pólnocny,21.00,Osobiscie,1.00,1.00,20.00,Osobiscie,Nowy klient - zakup polisy
11/02/2023,Majatkowe,587.93,Zachodni,70.00,Osobiscie,0.00,0.00,6.00,Telefon,Staly klient - rezygnacja
01/19/2023,Zyciowe,641.13,Wschodni,77.00,Telefon,1.00,0.00,6.00,Telefon,Nowy klient - odmowa zakupu polisy
04/27/2023,Majatkowe,255.65,Pólnocny,57.00,Telefon,1.00,0.00,15.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/04/2023,Majatkowe,941.14,Zachodni,84.00,Email,1.00,0.00,6.00,Email,Nowy klient - odmowa zakupu polisy
01/19/2023,Majatkowe,528.15,Pólnocny,11.00,Osobiscie,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
02/06/2023,Zyciowe,256.00,Poludniowy,3.00,Osobiscie,0.00,0.00,15.00,Osobiscie,Staly klient - rezygnacja
01/18/2023,Majatkowe,852.08,Wschodni,88.00,Telefon,0.00,0.00,6.00,Email,Staly klient - rezygnacja
06/17/2023,Majatkowe,233.80,Zachodni,50.00,Osobiscie,1.00,1.00,5.00,Email,Nowy klient - zakup polisy
03/13/2023,Majatkowe,262.88,Poludniowy,43.00,Email,1.00,0.00,19.00,Email,Nowy klient - odmowa zakupu polisy
03/17/2023,Majatkowe,696.90,Poludniowy,52.00,Email,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
10/02/2023,Majatkowe,197.26,Pólnocny,19.00,Email,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
03/20/2023,Zyciowe,699.61,Zachodni,60.00,Osobiscie,0.00,0.00,6.00,Osobiscie,Staly klient - rezygnacja
08/01/2023,Majatkowe,184.81,Pólnocny,16.00,Telefon,0.00,1.00,7.00,Email,Staly klient - zakup polisy
06/03/2023,Majatkowe,484.43,Wschodni,57.00,Email,1.00,0.00,17.00,Email,Nowy klient - odmowa zakupu polisy
04/19/2023,Zyciowe,402.93,Zachodni,40.00,Osobiscie,1.00,0.00,19.00,Email,Nowy klient - odmowa zakupu polisy
03/28/2023,Majatkowe,166.38,Zachodni,3.00,Telefon,0.00,1.00,13.00,Email,Staly klient - zakup polisy
05/31/2023,Zyciowe,129.91,Wschodni,23.00,Telefon,1.00,0.00,3.00,Email,Nowy klient - odmowa zakupu polisy
05/30/2023,Zyciowe,858.33,Pólnocny,27.00,Telefon,0.00,0.00,4.00,Osobiscie,Staly klient - rezygnacja
03/01/2023,Zyciowe,454.57,Zachodni,6.00,Email,0.00,0.00,15.00,Email,Staly klient - rezygnacja
06/25/2023,Majatkowe,442.95,Zachodni,75.00,Email,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
12/06/2023,Zyciowe,337.18,Wschodni,3.00,Osobiscie,0.00,1.00,13.00,Osobiscie,Staly klient - zakup polisy
02/15/2023,Zyciowe,524.59,Poludniowy,60.00,Telefon,0.00,0.00,19.00,Telefon,Staly klient - rezygnacja
01/30/2023,Zyciowe,389.14,Wschodni,11.00,Telefon,0.00,1.00,15.00,Email,Staly klient - zakup polisy
04/13/2023,Zyciowe,504.15,Poludniowy,62.00,Telefon,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
04/28/2023,Majatkowe,636.53,Wschodni,60.00,Email,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
03/14/2023,Zyciowe,160.91,Poludniowy,14.00,Email,0.00,0.00,15.00,Email,Staly klient - rezygnacja
05/05/2023,Zyciowe,900.10,Zachodni,17.00,Osobiscie,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
10/02/2023,Zyciowe,442.49,Wschodni,58.00,Osobiscie,1.00,0.00,5.00,Email,Nowy klient - odmowa zakupu polisy
06/25/2023,Majatkowe,822.35,Poludniowy,68.00,Email,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
07/03/2023,Zyciowe,303.72,Pólnocny,12.00,Email,0.00,1.00,9.00,Email,Staly klient - zakup polisy
09/04/2023,Majatkowe,581.93,Pólnocny,45.00,Email,1.00,0.00,10.00,Osobiscie,Nowy klient - odmowa zakupu polisy
09/02/2023,Zyciowe,384.02,Pólnocny,58.00,Osobiscie,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
06/22/2023,Zyciowe,446.98,Poludniowy,26.00,Osobiscie,0.00,0.00,4.00,Email,Staly klient - rezygnacja
